roi1,roi2,voxel_idx_1,voxel_idx_2,gsp1000_mf_AvgR,yeo1000_dil_AvgR,diff
medulla,lateral_ventricle,[41 40  4],[47 71 42],0.0034999290946871042,0.023736318573355675,-0.02023638947866857
medulla,lateral_ventricle,[59 26  9],[32 43 39],-0.007382818963378668,-0.0044306800700724125,-0.0029521388933062553
medulla,lateral_ventricle,[58 34  7],[56 45 43],-0.0017641583690419793,0.018510594964027405,-0.020274753333069384
medulla,lateral_ventricle,[59 27  9],[42 70 42],-0.0004591816395986825,-0.01938028633594513,0.018921104696346447
medulla,lateral_ventricle,[44 39 11],[30 37 40],0.03887385502457619,0.0004908748669549823,0.038382980157621205
medulla,lateral_ventricle,[52 39  7],[47 62 47],-0.00404256209731102,-0.029261784628033638,0.025219222530722618
medulla,lateral_ventricle,[58 25  8],[43 72 39],0.034385450184345245,0.012321808375418186,0.02206364180892706
medulla,lateral_ventricle,[46 40 16],[39 58 49],0.04229368641972542,0.055949367582798004,-0.013655681163072586
medulla,lateral_ventricle,[37 36 10],[50 69 45],-0.012964315712451935,-0.03124162182211876,0.018277306109666824
medulla,lateral_ventricle,[39 21 14],[42 68 37],0.024495409801602364,0.017769724130630493,0.00672568567097187
medulla,lateral_ventricle,[54 39  7],[48 52 45],0.024258926510810852,0.00973345898091793,0.014525467529892921
medulla,lateral_ventricle,[39 21 14],[52 76 39],0.07960064709186554,0.02956385910511017,0.05003678798675537
medulla,lateral_ventricle,[48 40  5],[39 49 46],-0.00043414829997345805,0.014973990619182587,-0.015408138919156045
medulla,lateral_ventricle,[53 24 13],[53 76 36],0.010388345457613468,-0.023250939324498177,0.033639284782111645
medulla,lateral_ventricle,[42 45 15],[52 65 48],0.07135291397571564,0.04776325449347496,0.023589659482240677
medulla,lateral_ventricle,[54 31  8],[41 61 47],0.010883400216698647,-0.019832389429211617,0.030715789645910263
medulla,lateral_ventricle,[53 34  6],[49 52 46],0.01924728974699974,0.003905487945303321,0.01534180180169642
medulla,lateral_ventricle,[41 32  7],[51 62 48],-0.014997970312833786,0.009027116931974888,-0.024025087244808674
medulla,lateral_ventricle,[58 26  8],[40 66 47],-0.005506034474819899,-0.004321394022554159,-0.0011846404522657394
medulla,lateral_ventricle,[53 31  7],[30 39 37],0.0809304416179657,0.07281104475259781,0.00811939686536789
medulla,lateral_ventricle,[57 18 18],[43 66 38],0.01236706878989935,0.0148816779255867,-0.0025146091356873512
medulla,lateral_ventricle,[53 44 10],[53 43 45],0.014519495889544487,-0.019751515239477158,0.034271011129021645
medulla,lateral_ventricle,[35 32  6],[50 50 47],-0.01097953226417303,0.003406277857720852,-0.014385810121893883
medulla,lateral_ventricle,[43 37  4],[30 41 41],0.02986893244087696,0.0405302532017231,-0.010661320760846138
medulla,lateral_ventricle,[49 35  5],[51 71 43],0.00682073924690485,-0.026060637086629868,0.03288137633353472
medulla,lateral_ventricle,[49 23 13],[43 63 43],-0.010480748489499092,-0.0011949862819164991,-0.009285762207582593
medulla,lateral_ventricle,[40 26 12],[35 50 48],-0.03013058379292488,-0.010388463735580444,-0.019742120057344437
medulla,lateral_ventricle,[37 41  8],[38 52 46],0.04191732406616211,0.02989928610622883,0.012018037959933281
medulla,lateral_ventricle,[42 24 14],[32 42 43],-0.019002944231033325,-0.0186958946287632,-0.00030704960227012634
medulla,lateral_ventricle,[29 34  6],[46 68 37],-0.022873176261782646,-0.04248153418302536,0.019608357921242714
medulla,lateral_ventricle,[41 26 11],[46 60 47],0.015332489274442196,-0.013086716644465923,0.02841920591890812
medulla,lateral_ventricle,[48 31  9],[58 39 42],0.004405045881867409,0.010254005901515484,-0.005848960019648075
medulla,lateral_ventricle,[67 33  8],[52 53 46],0.046309132128953934,0.05543893575668335,-0.009129803627729416
medulla,lateral_ventricle,[50 44  6],[54 44 46],0.007396114524453878,0.026236379519104958,-0.01884026499465108
medulla,lateral_ventricle,[54 43  8],[34 43 44],0.02100653201341629,0.0037260809913277626,0.017280451022088528
medulla,lateral_ventricle,[57 44  9],[52 74 41],0.014914480037987232,0.026782771572470665,-0.011868291534483433
medulla,lateral_ventricle,[41 28 11],[39 48 45],0.027858709916472435,0.008570468984544277,0.019288240931928158
medulla,lateral_ventricle,[40 44  9],[42 63 42],-0.10621392726898193,-0.04988614842295647,-0.05632777884602547
medulla,lateral_ventricle,[47 43 11],[35 45 42],0.03861462324857712,-0.015638913959264755,0.05425353720784187
medulla,lateral_ventricle,[28 32  7],[35 44 44],0.003376947483047843,0.04254139959812164,-0.0391644521150738
medulla,lateral_ventricle,[24 30  8],[37 57 50],-0.025042729452252388,0.01970021426677704,-0.04474294371902943
medulla,lateral_ventricle,[43 30 16],[53 48 48],-0.007954882457852364,-0.009759612381458282,0.0018047299236059189
